Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"5303","'034","Southern Asia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","414362.398000","419720.696000","426185.934000","432999.467000","440157.273000","447672.891000","455547.237000","463783.704000","472378.766000","481331.494000","490638.325000","500145.987000","509671.595000","519518.347000","529687.820000","540173.595000","550975.983000","562059.099000","573398.528000","584976.252000","596760.005000","608553.945000","619968.252000","631575.159000","643363.272000","655269.085000","667462.097000","679959.368000","692700.862000","705625.798000","718676.561000","732443.139000","747613.057000","762994.757000","778537.933000","794210.982000","809975.327000","825881.985000","841831.066000","857834.360000","873773.397000","889791.614000","905909.871000","921907.331000","937818.925000","953638.522000","969331.031000","984932.209000","1000417.024000","1015805.698000","1031034.897000","1045583.400000","1058992.145000","1072070.492000","1084696.618000","1096822.281000","1108407.021000","1119517.178000","1130181.916000","1140494.669000","1150491.279000","1160191.458000","1169464.108000","1178304.697000","1186674.775000","1194557.475000","1201942.375000","1208826.282000","1215172.023000","1220975.549000","1226227.943000","1230920.409000","1235035.162000","1238543.855000","1241413.226000","1243617.589000","1245144.972000","1245992.200000","1246154.877000","1245632.306000","1244425.246000","1242536.191000","1239968.467000","1236727.614000","1232822.578000","1228269.588000","1223093.877000","1217349.508000","1211019.104000","1204172.296000","1196830.145000","1189008.335000","1180721.374000","1171992.189000","1162848.740000","1153311.869000","1143396.070000","1133115.941000","1122485.001000","1111516.596000","1100224.268000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5303","'034","Southern Asia","3010","Population - Est. & Proj.","561","Urban population","1000 persons","78976.179000","81582.841000","83536.969000","85599.084000","87775.625000","90055.677000","92441.364000","94932.751000","97537.020000","100258.686000","103104.244000","106228.525000","109813.773000","113553.890000","117442.880000","121483.340000","125685.025000","130085.673000","134689.297000","139486.189000","144494.924000","149900.885000","156118.420000","162639.673000","169562.805000","177014.775000","184836.107000","192993.642000","201549.646000","210559.892000","220068.126000","229471.405000","238051.888000","246943.978000","256125.740000","265561.361000","275264.039000","285144.708000","295207.932000","305329.198000","315542.252000","325642.079000","335604.401000","345696.829000","355965.405000","366467.941000","377230.251000","388166.235000","399261.243000","410442.251000","421722.802000","433617.387000","446559.412000","459648.895000","472895.719000","486270.090000","499764.393000","513332.785000","527022.675000","540856.795000","554883.016000","569098.738000","583604.512000","598383.370000","613436.667000","628750.996000","644324.259000","660158.275000","676282.098000","692692.943000","709387.963000","726365.345000","743619.031000","761135.908000","778898.570000","796891.558000","815103.851000","833529.006000","852160.883000","870994.803000","890023.772000","909236.311000","928617.282000","948150.530000","967816.616000","987592.187000","1007444.548000","1027320.550000","1047249.785000","1067180.959000","1087106.273000","1107012.848000","1126881.790000","1146687.682000","1166397.777000","1185987.169000","1205440.817000","1224743.820000","1243878.715000","1262827.395000","1281572.293000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5304","'035","South-eastern Asia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","164797.844000","168764.208000","172969.388000","177424.981000","182123.317000","187109.195000","192327.917000","197835.387000","203576.214000","209528.927000","215558.482000","221517.909000","227630.135000","233975.935000","240468.894000","246773.644000","253002.493000","259533.183000","266254.027000","273142.511000","280108.180000","287196.587000","294434.639000","301739.037000","309029.512000","316180.804000","323308.341000","330791.505000","338645.605000","346595.826000","354711.505000","363078.581000","371599.639000","380269.960000","389021.080000","397707.678000","406322.891000","414908.317000","423485.599000","432080.153000","440743.896000","449417.383000","458162.902000","466954.343000","475597.691000","484100.806000","492604.618000","501115.091000","509505.625000","517621.866000","525397.453000","532976.520000","540490.003000","547923.397000","555201.571000","562458.076000","569846.601000","577364.445000","584853.926000","592310.092000","599778.172000","607264.266000","614812.516000","622257.244000","629504.563000","636644.122000","643756.217000","650699.354000","657383.996000","663897.083000","670164.335000","675796.064000","681125.065000","686824.689000","692671.319000","698370.117000","703924.314000","709328.927000","714587.840000","719701.529000","724664.454000","729477.383000","734132.020000","738623.477000","742948.506000","747112.719000","751123.139000","754970.199000","758655.388000","762172.485000","765514.630000","768681.905000","771675.071000","774509.301000","777176.471000","779667.434000","782000.042000","784172.026000","786167.259000","787990.549000","789648.153000","791144.749000","792484.646000","793667.207000","794694.659000","795570.123000","796307.216000","796914.081000","797391.170000","797744.399000","797976.160000","798092.934000","798104.916000","798014.504000","797818.038000","797515.296000","797105.557000","796601.129000","796005.355000","795312.108000","794525.743000","793658.052000","792724.180000","791718.562000","790634.054000","789469.100000","788221.945000","786900.819000","785507.093000","784041.256000","782510.484000","780916.166000","779256.949000","777536.041000","775759.058000","773910.737000","771995.301000","770038.587000","768038.873000","765988.389000","763889.957000","761743.258000","759556.093000","757327.808000","755066.636000","752772.106000","750431.327000","748056.357000","745650.586000","743213.860000","740739.537000"
"5304","'035","South-eastern Asia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","82122.433000","84102.430000","86201.225000","88428.401000","90786.785000","93301.963000","95937.858000","98719.549000","101616.958000","104617.827000","107648.303000","110629.420000","113684.287000","116856.652000","120098.154000","123195.861000","126247.822000","129493.716000","132829.810000","136243.474000","139711.992000","143271.792000","146916.748000","150593.629000","154264.595000","157809.412000","161305.291000","165009.987000","168910.550000","172817.222000","176822.917000","181017.700000","185299.991000","189658.396000","194061.452000","198437.477000","202776.436000","207104.740000","211429.429000","215764.379000","220123.646000","224482.171000","228895.206000","233324.114000","237653.553000","241906.714000","246163.122000","250415.889000","254606.043000","258650.767000","262564.315000","266426.273000","270259.318000","274048.015000","277760.514000","281475.985000","285260.928000","289106.379000","292928.349000","296704.087000","300459.946000","304231.259000","308039.901000","311786.190000","315426.050000","319014.880000","322584.660000","326061.189000","329399.250000","332642.664000","335750.513000","338515.525000","341129.790000","343953.033000","346854.672000","349675.433000","352417.252000","355077.749000","357659.022000","360161.620000","362583.064000","364924.113000","367180.919000","369351.455000","371434.113000","373432.409000","375350.971000","377185.004000","378936.196000","380602.113000","382179.665000","383670.109000","385074.534000","386401.153000","387645.850000","388804.762000","389888.053000","390894.458000","391815.898000","392654.893000","393414.948000","394098.914000","394708.658000","395243.491000","395704.760000","396094.480000","396419.360000","396683.674000","396887.467000","397033.347000","397122.798000","397159.059000","397147.876000","397090.678000","396984.604000","396829.443000","396624.999000","396377.102000","396087.656000","395753.219000","395376.017000","394961.735000","394519.066000","394045.225000","393534.874000","392987.226000","392401.997000","391783.645000","391132.231000","390447.288000","389732.723000","388989.904000","388217.297000","387415.857000","386589.004000","385728.368000","384835.344000","383923.579000","382992.151000","382037.346000","381060.227000","380060.047000","379041.077000","378003.579000","376951.559000","375884.628000","374796.094000","373691.065000","372571.966000","371439.224000","370289.544000"
"5304","'035","South-eastern Asia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","82675.410000","84661.779000","86768.162000","88996.583000","91336.531000","93807.233000","96390.055000","99115.835000","101959.256000","104911.102000","107910.180000","110888.490000","113945.844000","117119.281000","120370.741000","123577.784000","126754.676000","130039.467000","133424.219000","136899.036000","140396.187000","143924.799000","147517.891000","151145.411000","154764.916000","158371.388000","162003.048000","165781.517000","169735.054000","173778.604000","177888.589000","182060.878000","186299.651000","190611.562000","194959.629000","199270.201000","203546.461000","207803.580000","212056.169000","216315.771000","220620.251000","224935.211000","229267.699000","233630.229000","237944.140000","242194.090000","246441.497000","250699.202000","254899.579000","258971.099000","262833.140000","266550.247000","270230.681000","273875.381000","277441.054000","280982.092000","284585.674000","288258.067000","291925.579000","295606.007000","299318.226000","303033.005000","306772.614000","310471.053000","314078.508000","317629.239000","321171.560000","324638.170000","327984.749000","331254.420000","334413.825000","337280.541000","339995.274000","342871.654000","345816.650000","348694.683000","351507.062000","354251.179000","356928.813000","359539.910000","362081.389000","364553.270000","366951.098000","369272.021000","371514.393000","373680.307000","375772.168000","377785.194000","379719.190000","381570.375000","383334.965000","385011.799000","386600.536000","388108.145000","389530.621000","390862.672000","392111.988000","393277.568000","394351.360000","395335.655000","396233.204000","397045.834000","397775.991000","398423.714000","398989.899000","399475.642000","399887.856000","400230.409000","400503.704000","400711.055000","400853.364000","400933.878000","400957.044000","400923.830000","400833.431000","400685.853000","400480.557000","400224.025000","399917.702000","399558.890000","399149.725000","398696.318000","398205.113000","397673.335000","397099.181000","396481.873000","395819.952000","395117.176000","394374.867000","393593.969000","392777.763000","391926.263000","391039.652000","390120.184000","389170.056000","388182.370000","387159.962000","386115.012000","385046.723000","383951.045000","382829.732000","381683.211000","380515.014000","379324.228000","378115.073000","376887.475000","375635.232000","374365.296000","373078.621000","371774.639000","370449.990000"
"5304","'035","South-eastern Asia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","138897.081000","141596.386000","144497.479000","147589.507000","150860.219000","154299.905000","157897.654000","161644.453000","165531.237000","169546.100000","173696.844000","178027.960000","182462.212000","186986.498000","191598.860000","196293.967000","201057.598000","205813.984000","210617.235000","215468.226000","220303.804000","225012.540000","229509.990000","233908.187000","238268.111000","244656.297000","249058.817000","253321.917000","257521.901000","261774.647000","265940.777000","270080.848000","274375.304000","278670.072000","282848.269000","286894.603000","290782.444000","294515.911000","298065.307000","301366.227000","304401.535000","307667.674000","310538.359000","313178.548000","315609.960000","317845.205000","319876.787000","321728.094000","323393.273000","324854.918000","325876.371000","327231.620000","328407.536000","329411.407000","330241.785000","330931.037000","331472.338000","331861.449000","332134.210000","332338.406000","332523.640000","333104.994000","333751.005000","334360.502000","334858.368000","335198.041000","335370.543000","335388.462000","335254.479000","334987.132000","334597.416000","334085.492000","333445.013000","332672.757000","331764.395000","330717.647000","329533.557000","328215.509000","326766.785000","325191.586000","323494.106000","321677.669000","319745.893000","317704.033000","315557.933000","313313.400000","310975.586000","308549.892000","306043.109000","303463.155000","300819.826000","298129.752000","295369.138000","292536.541000","289629.994000","286654.056000","283612.257000","280508.671000","277347.395000","274132.731000","270868.810000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5304","'035","South-eastern Asia","3010","Population - Est. & Proj.","561","Urban population","1000 persons","25627.539000","26706.732000","27856.953000","29078.397000","30372.822000","31739.545000","33179.133000","34690.485000","36272.593000","37927.475000","39637.776000","41349.698000","43131.771000","44988.815000","46914.913000","48907.618000","50969.131000","53166.433000","55444.266000","57803.329000","60303.588000","63066.329000","66162.884000","69429.128000","72735.482000","73972.197000","77118.810000","80356.923000","83705.196000","87181.130000","91015.693000","95174.850000","99434.846000","103884.708000","108544.239000","113351.189000","118313.823000","123428.314000","128686.503000","134112.986000","139695.116000","144912.581000","150388.426000","155975.790000","161684.722000","167525.414000","173509.174000","179602.392000","185803.903000","192120.136000","198780.746000","205018.807000","211355.176000","217778.288000","224283.325000","230839.161000","237438.721000","244102.663000","250862.482000","257759.853000","264804.131000","271608.316000","278471.200000","285416.671000","292408.930000","299411.805000","306405.254000","313391.578000","320382.097000","327388.162000","334418.881000","341470.946000","348533.155000","355598.111000","362656.317000","369699.164000","376720.910000","383717.220000","390682.345000","397610.688000","404496.913000","411335.719000","418121.955000","424850.967000","431518.293000","438119.471000","444649.164000","451102.095000","457473.693000","463758.920000","469950.115000","476032.303000","482029.437000","487942.077000","493770.499000","499509.311000","505155.647000","510707.469000","516162.992000","521520.891000","526779.812000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5305","'145","Western Asia","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","43318.185000","44387.859000","45527.869000","46720.014000","47915.368000","49105.402000","50418.317000","51847.965000","53287.811000","54772.268000","56294.704000","57869.155000","59552.053000","61313.793000","63110.131000","64936.920000","66854.557000","68879.186000","70979.008000","73137.515000","75338.976000","77608.004000","79955.841000","82368.652000","84830.279000","87323.280000","90225.097000","93279.430000","95768.926000","98295.379000","101241.625000","104216.574000","107276.211000","110574.931000","114030.428000","117443.333000","120943.204000","124591.712000","128233.096000","131972.656000","134900.759000","138024.187000","158576.425000","162641.137000","166665.101000","170421.862000","174193.378000","177956.353000","181709.149000","185497.736000","189344.012000","193229.665000","197147.146000","201086.108000","205143.097000","209766.112000","215131.471000","220947.978000","226983.817000","233011.570000","238585.641000","243808.618000","249045.583000","254383.446000","259701.791000","264755.760000","269604.312000","274064.265000","278507.665000","283125.742000","286637.688000","289733.124000","293720.106000","298033.659000","302353.824000","306647.324000","310885.971000","315080.979000","319241.285000","323369.044000","327461.585000","331518.879000","335551.533000","339561.694000","343545.767000","347502.137000","351421.017000","355302.596000","359140.737000","362928.139000","366666.442000","370353.690000","373979.632000","377543.676000","381041.320000","384465.709000","387820.427000","391097.337000","394289.932000","397402.866000","400437.463000","403380.925000","406239.034000","409015.067000","411699.755000","414294.580000","416804.866000","419234.208000","421585.584000","423851.991000","426027.070000","428118.752000","430134.051000","432069.127000","433919.465000","435692.183000","437396.632000","439034.600000","440601.720000","442099.353000","443531.785000","444905.635000","446223.806000","447486.061000","448690.400000","449841.167000","450936.809000","451969.944000","452946.423000","453871.228000","454747.005000","455580.833000","456371.982000","457116.861000","457815.368000","458467.691000","459074.552000","459635.105000","460145.540000","460609.382000","461031.962000","461407.535000","461730.766000","462002.902000","462224.403000","462398.128000","462528.848000","462611.591000","462644.303000","462631.279000","462573.538000"
"5305","'145","Western Asia","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","21848.195000","22395.142000","22954.774000","23584.664000","24246.422000","24868.514000","25544.771000","26274.120000","27006.776000","27762.608000","28538.218000","29333.198000","30178.438000","31064.383000","31969.318000","32890.709000","33850.093000","34859.622000","35903.299000","36986.514000","38116.464000","39322.381000","40600.788000","41905.606000","43235.873000","44594.035000","46117.801000","47689.804000","48996.090000","50320.364000","51867.040000","53426.343000","55012.396000","56721.059000","58511.056000","60288.219000","62120.274000","64032.416000","65944.074000","67907.795000","69442.802000","71097.091000","81144.983000","83287.665000","85400.206000","87360.530000","89324.418000","91293.665000","93261.691000","95251.700000","97274.849000","99317.980000","101373.248000","103433.210000","105543.688000","108023.288000","111055.842000","114439.502000","117968.399000","121435.752000","124502.774000","127286.171000","130083.501000","132937.468000","135788.600000","138621.968000","141373.230000","143780.749000","146101.809000","148435.703000","150009.592000","151356.871000","153314.005000","155462.371000","157614.047000","159750.666000","161857.493000","163940.897000","166005.285000","168051.076000","170076.972000","172082.960000","174074.486000","176052.687000","178015.620000","179962.411000","181888.069000","183792.639000","185672.989000","187525.343000","189350.437000","191147.303000","192910.524000","194639.676000","196332.512000","197985.289000","199599.718000","201171.724000","202697.946000","204180.879000","205621.286000","207012.532000","208357.766000","209658.870000","210911.260000","212115.797000","213275.566000","214392.872000","215469.395000","216501.841000","217487.461000","218430.566000","219335.049000","220199.462000","221021.715000","221805.514000","222556.006000","223274.665000","223959.840000","224612.723000","225236.060000","225833.623000","226406.863000","226956.133000","227481.005000","227984.108000","228464.914000","228919.455000","229350.605000","229761.206000","230152.583000","230528.365000","230888.178000","231229.482000","231551.982000","231855.744000","232140.753000","232405.972000","232649.052000","232871.834000","233076.668000","233259.935000","233418.872000","233554.148000","233665.494000","233754.460000","233823.565000","233870.105000","233892.993000","233894.130000","233874.120000"
"5305","'145","Western Asia","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","21469.989000","21992.716000","22573.097000","23135.350000","23668.945000","24236.884000","24873.543000","25573.844000","26281.034000","27009.658000","27756.487000","28535.954000","29373.620000","30249.412000","31140.816000","32046.207000","33004.464000","34019.561000","35075.708000","36151.001000","37222.517000","38285.619000","39355.053000","40463.046000","41594.405000","42729.245000","44107.298000","45589.627000","46772.835000","47975.015000","49374.589000","50790.230000","52263.810000","53853.870000","55519.373000","57155.117000","58822.935000","60559.298000","62289.022000","64064.862000","65457.955000","66927.098000","77431.435000","79353.472000","81264.896000","83061.334000","84868.961000","86662.688000","88447.463000","90246.036000","92069.165000","93911.688000","95773.901000","97652.895000","99599.411000","101742.827000","104075.632000","106508.479000","109015.420000","111575.818000","114082.864000","116522.448000","118962.085000","121445.978000","123913.195000","126133.789000","128231.082000","130283.511000","132405.857000","134690.042000","136628.098000","138376.253000","140406.100000","142571.289000","144739.775000","146896.658000","149028.479000","151140.082000","153236.003000","155317.970000","157384.616000","159435.918000","161477.050000","163509.007000","165530.146000","167539.725000","169532.953000","171509.955000","173467.748000","175402.797000","177315.999000","179206.385000","181069.112000","182904.005000","184708.806000","186480.417000","188220.707000","189925.614000","191591.986000","193221.988000","194816.178000","196368.393000","197881.271000","199356.200000","200788.497000","202178.779000","203529.298000","204841.339000","206116.191000","207350.155000","208539.611000","209688.184000","210798.998000","211869.665000","212897.754000","213886.673000","214840.626000","215759.934000","216641.881000","217486.628000","218295.725000","219072.013000","219816.944000","220529.929000","221209.392000","221857.058000","222471.897000","223050.486000","223595.818000","224110.020000","224594.422000","225052.469000","225483.805000","225887.378000","226263.384000","226611.945000","226933.797000","227229.132000","227496.486000","227737.549000","227955.295000","228147.603000","228311.895000","228448.750000","228558.907000","228643.669000","228705.283000","228741.482000","228751.311000","228737.148000","228699.421000"
"5305","'145","Western Asia","3010","Population - Est. & Proj.","551","Rural population","1000 persons","31783.402000","32301.245000","32821.467000","33339.929000","33856.352000","34370.760000","34910.081000","35458.772000","35963.326000","36438.425000","36916.943000","37408.962000","37919.745000","38421.080000","38905.236000","39387.078000","39837.677000","40271.976000","40704.765000","41141.792000","41580.888000","42101.918000","42657.113000","43221.559000","43784.174000","44377.430000","45050.799000","45770.060000","46536.549000","47342.476000","48159.112000","48556.297000","48783.910000","48992.914000","49156.960000","49259.284000","49451.079000","49725.850000","50066.478000","50475.774000","50917.459000","51686.925000","59668.526000","60688.751000","61705.766000","62696.512000","63644.158000","64539.629000","65367.534000","66155.886000","66919.647000","67609.112000","68269.371000","68931.952000","69628.684000","70311.102000","71036.761000","71812.410000","72589.988000","73310.397000","73906.678000","74645.157000","75255.506000","75778.472000","76260.890000","76479.964000","76721.244000","76976.728000","77248.705000","77537.488000","77841.015000","78163.922000","78501.339000","78830.261000","79120.721000","79351.820000","79516.672000","79621.318000","79674.011000","79687.821000","79672.477000","79629.904000","79553.798000","79446.107000","79308.273000","79141.887000","78949.277000","78732.014000","78491.435000","78222.083000","77925.298000","77602.497000","77257.762000","76891.101000","76499.033000","76082.040000","75640.593000","75175.329000","74686.666000","74175.064000","73641.059000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5305","'145","Western Asia","3010","Population - Est. & Proj.","561","Urban population","1000 persons","11600.750000","12227.012000","12882.221000","13566.577000","14278.513000","15018.209000","15761.026000","16526.766000","17374.994000","18298.261000","19270.456000","20286.339000","21342.084000","22463.070000","23652.023000","24891.862000","26210.997000","27600.719000","29058.753000","30595.937000","32226.533000","33877.397000","35594.646000","37396.871000","39284.569000","41218.287000","43141.169000","45091.233000","47084.029000","49150.814000","51333.750000","54073.002000","57103.808000","60233.466000","63431.053000","66673.133000","69787.627000","72793.569000","75741.667000","78679.849000","81679.165000","84460.318000","96334.775000","98949.341000","101556.703000","104167.082000","106801.399000","109487.605000","112263.102000","115129.082000","118099.230000","121211.245000","124433.944000","127819.222000","131442.663000","135419.580000","139728.701000","144313.862000","149096.423000","153957.751000","158831.346000","163405.698000","167971.059000","172497.881000","176973.000000","181643.950000","186216.765000","190682.796000","195049.694000","199331.513000","203541.263000","207679.595000","211750.408000","215774.422000","219776.787000","223776.119000","227778.995000","231785.192000","235797.779000","239818.474000","243848.292000","247889.712000","251946.864000","256013.467000","260080.732000","264141.228000","268191.232000","272229.929000","276254.884000","280270.632000","284274.487000","288263.429000","292230.934000","296173.918000","300092.430000","303982.792000","307842.509000","311669.120000","315459.449000","319210.268000","322918.614000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5400","'150","Europe","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 persons","575177.675000","580670.485000","586398.235000","592550.644000","598899.193000","605311.962000","611812.858000","618435.080000","625332.487000","632348.344000","639359.162000","646566.089000","653695.328000","660543.606000","667336.767000","673836.355000","680004.583000","686021.462000","691676.297000","696937.961000","701769.046000","706687.198000","711960.106000","717041.992000","722038.475000","726911.999000","731537.029000","736089.562000","740472.532000","744657.252000","748821.169000","752842.698000","756705.102000","760626.314000","764579.112000","768496.042000","772648.195000","777093.681000","781450.938000","785379.760000","788851.829000","791983.181000","725259.491000","726441.897000","727063.159000","727300.410000","727453.565000","727566.482000","727445.607000","727100.016000","726968.472000","726878.371000","726939.359000","727424.985000","728163.243000","728950.486000","729857.709000","731393.138000","733256.179000","734902.803000","736276.813000","737589.669000","738907.598000","740013.807000","741014.145000","742107.450000","743318.586000","744449.362000","745359.133000","746189.647000","746225.359000","745173.770000","743555.764000","742272.653000","741651.869000","741045.341000","740334.772000","739525.528000","738626.412000","737642.621000","736574.217000","735432.837000","734224.416000","732949.727000","731611.673000","730213.815000","728763.022000","727267.190000","725729.731000","724143.265000","722508.140000","720828.347000","719103.157000","717329.876000","715499.161000","713604.944000","711641.409000","709607.785000","707495.784000","705294.211000","703007.483000","700635.804000","698178.646000","695639.830000","693029.315000","690350.966000","687609.761000","684819.394000","681988.985000","679127.017000","676245.832000","673358.244000","670471.243000","667598.894000","664750.054000","661924.244000","659124.926000","656357.661000","653634.081000","650955.827000","648317.255000","645722.120000","643174.089000","640670.828000","638209.201000","635790.103000","633412.494000","631074.228000","628773.969000","626513.690000","624294.363000","622108.524000","619954.425000","617839.205000","615762.722000","613721.230000","611714.595000","609743.524000","607807.538000","605905.776000","604036.909000","602197.375000","600385.472000","598599.973000","596834.560000","595084.447000","593348.500000","591623.127000","589909.927000","588209.307000","586515.444000"
"5400","'150","Europe","3010","Population - Est. & Proj.","512","Total Population - Male","1000 persons","268317.663000","271287.390000","274346.923000","277580.268000","280897.169000","284243.621000","287619.232000","291053.317000","294759.268000","298519.075000","302159.129000","305909.071000","309632.097000","313223.805000","316774.561000","320165.556000","323372.413000","326474.470000","329392.974000","332098.834000","334455.658000","336870.866000","339588.775000","342214.173000","344796.774000","347302.120000","349670.946000","352016.388000","354278.734000","356428.232000","358606.224000","360725.086000","362734.053000","364773.399000","366824.596000","368860.383000","371026.512000","373351.482000","375636.192000","377727.193000","379586.194000","381239.745000","348735.522000","349335.762000","349629.641000","349703.180000","349730.566000","349759.965000","349690.090000","349504.276000","349423.764000","349344.179000","349338.873000","349562.237000","349904.095000","350267.441000","350699.850000","351485.687000","352462.260000","353330.900000","354080.235000","354828.914000","355608.473000","356292.334000","356917.430000","357600.524000","358341.186000","359031.175000","359605.234000","360107.978000","360173.037000","359679.497000","358908.328000","358333.734000","358114.001000","357899.355000","357631.716000","357314.734000","356952.784000","356548.955000","356104.289000","355624.171000","355112.169000","354569.689000","353999.506000","353404.527000","352788.631000","352155.988000","351508.748000","350843.600000","350161.323000","349463.895000","348749.934000","348018.506000","347264.525000","346483.911000","345672.342000","344827.419000","343944.100000","343016.039000","342044.602000","341029.489000","339970.656000","338869.754000","337732.344000","336560.732000","335356.757000","334128.367000","332880.411000","331617.182000","330345.397000","329071.642000","327799.557000","326536.197000","325285.879000","324047.748000","322823.228000","321614.982000","320428.234000","319263.577000","318117.930000","316992.108000","315887.426000","314802.471000","313734.964000","312684.975000","311650.908000","310631.105000","309624.385000","308630.249000","307649.373000","306677.937000","305713.776000","304759.866000","303816.182000","302880.860000","301953.267000","301034.469000","300124.832000","299224.159000","298331.694000","297446.479000","296569.708000","295701.439000","294838.875000","293981.054000","293128.677000","292280.371000","291438.541000","290604.316000","289775.235000"
"5400","'150","Europe","3010","Population - Est. & Proj.","513","Total Population - Female","1000 persons","306860.009000","309383.088000","312051.305000","314970.381000","318002.025000","321068.339000","324193.630000","327381.771000","330573.222000","333829.269000","337200.038000","340657.017000","344063.233000","347319.801000","350562.204000","353670.801000","356632.179000","359546.991000","362283.328000","364839.121000","367313.394000","369816.320000","372371.334000","374827.810000","377241.684000","379609.888000","381866.092000","384073.175000","386193.794000","388229.017000","390214.952000","392117.612000","393971.048000","395852.908000","397754.505000","399635.660000","401621.677000","403742.200000","405814.751000","407652.572000","409265.636000","410743.435000","376523.976000","377106.134000","377433.519000","377597.221000","377723.002000","377806.513000","377755.515000","377595.740000","377544.705000","377534.197000","377600.484000","377862.755000","378259.149000","378683.043000","379157.855000","379907.453000","380793.921000","381571.901000","382196.580000","382760.755000","383299.113000","383721.477000","384096.721000","384506.917000","384977.400000","385418.186000","385753.901000","386081.661000","386052.319000","385494.281000","384647.442000","383938.922000","383537.868000","383145.987000","382703.069000","382210.797000","381673.618000","381093.663000","380469.922000","379808.665000","379112.246000","378380.042000","377612.154000","376809.291000","375974.392000","375111.211000","374220.988000","373299.664000","372346.825000","371364.454000","370353.229000","369311.369000","368234.631000","367121.039000","365969.063000","364780.369000","363551.684000","362278.175000","360962.887000","359606.315000","358207.990000","356770.077000","355296.969000","353790.236000","352253.001000","350691.024000","349108.572000","347509.840000","345900.438000","344286.608000","342671.680000","341062.690000","339464.180000","337876.491000","336301.705000","334742.677000","333205.843000","331692.252000","330199.322000","328730.009000","327286.658000","325868.357000","324474.242000","323105.133000","321761.579000","320443.123000","319149.582000","317883.441000","316644.991000","315430.586000","314240.648000","313079.342000","311946.547000","310840.368000","309761.330000","308709.054000","307682.702000","306681.614000","305705.223000","304750.893000","303815.767000","302898.531000","301995.676000","301103.393000","300219.830000","299342.758000","298471.380000","297604.992000","296740.212000"
